ID,Applicant_Name,Gender,District,State,Pincode,Ownership,GovtID_Type,ID_Number,Category,Load_Applied,Date_of_Application,Date_of_Approval,Modified_Date,Status,Reviewer_ID,Reviewer_Name,Reviewer_Comments
733,ELLIOT,Male,East,KARNATAKA,560048,INDIVIDUAL,VOTER_ID,93266,Commercial,4,21-06-2021,19-11-2024,21-07-2021,Connection Released,2456,RAHUL SINGH,Installation completed
734,MOSHE,Male,East,KARNATAKA,560014,INDIVIDUAL,PAN,4669873,Commercial,5,03-12-2021,27-02-2024,03-01-2022,Connection Released,4510,VINOD GUPTA,Installation completed
735,GABRIELLA,Male,East,KARNATAKA,560029,JOINT,VOTER_ID,77133,Residential,4,04-02-2021,17-11-2024,04-03-2021,Connection Released,2456,RAHUL SINGH,Installation completed
736,KIRK,Male,East,KARNATAKA,560008,JOINT,VOTER_ID,96915,Residential,10,05-11-2021,27-05-2024,05-12-2021,Approved,2456,RAHUL SINGH,Installation pending
737,ANNMARIE,Male,East,KARNATAKA,560002,INDIVIDUAL,VOTER_ID,70923,Commercial,2,24-12-2021,24-03-2024,24-01-2022,Approved,1311,Sudhanshu Gupta,Installation pending
738,NORMAN,Male,East,KARNATAKA,560012,INDIVIDUAL,PAN,1857758,Residential,2,21-12-2021,09-07-2024,21-01-2022,Approved,2456,RAHUL SINGH,Installation pending
739,GABE,Male,East,KARNATAKA,560013,INDIVIDUAL,VOTER_ID,88706,Commercial,12,25-12-2021,24-01-2022,25-01-2022,Approved,2456,RAHUL SINGH,Installation pending
740,JULIANA,Male,East,KARNATAKA,560059,INDIVIDUAL,VOTER_ID,98191,Commercial,12,11-09-2021,19-04-2024,11-10-2021,Connection Released,1460,HEM CHAND,Installation completed
741,KIRSTEN,Male,East,KARNATAKA,560056,INDIVIDUAL,AADHAR,5.05E+11,Commercial,1,04-08-2021,29-05-2024,04-09-2021,Connection Released,1460,HEM CHAND,Installation completed
742,MONIKA,Male,East,KARNATAKA,560034,INDIVIDUAL,PASSPORT,508547820,Commercial,1,08-05-2021,13-01-2022,08-06-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
743,JADE,Male,East,KARNATAKA,560004,INDIVIDUAL,VOTER_ID,86250,Commercial,1,05-02-2021,02-11-2024,05-03-2021,Approved,1460,HEM CHAND,Installation pending
744,EVE,Male,East,KARNATAKA,560047,INDIVIDUAL,PASSPORT,246143222,Residential,8,16-02-2021,21-09-2024,16-03-2021,Approved,1311,Sudhanshu Gupta,Installation pending
745,FLORENCE,Male,East,KARNATAKA,560022,JOINT,PASSPORT,602537908,Commercial,4,23-12-2021,21-11-2024,23-01-2022,Connection Released,1678,Manoj Pandey,Installation completed
746,MARTY,Male,East,KARNATAKA,560062,INDIVIDUAL,PASSPORT,640992117,Commercial,7,23-06-2021,08-04-2024,23-07-2021,Connection Released,1460,HEM CHAND,Installation completed
747,ILANA,Male,East,KARNATAKA,560044,INDIVIDUAL,PAN,2648351,Residential,6,02-03-2021,24-02-2024,02-04-2021,Connection Released,1460,HEM CHAND,Installation completed
748,ENRIQUE,Male,East,KARNATAKA,560059,INDIVIDUAL,PASSPORT,291186231,Commercial,8,05-11-2021,28-09-2024,05-12-2021,Connection Released,1460,HEM CHAND,Installation completed
749,ARIELLE,Male,East,KARNATAKA,560020,INDIVIDUAL,VOTER_ID,90817,Commercial,5,18-05-2021,24-12-2024,18-06-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
750,ALFRED,Male,East,KARNATAKA,560036,INDIVIDUAL,PAN,2241743,Residential,11,07-04-2021,27-06-2024,07-05-2021,Approved,4510,VINOD GUPTA,Installation pending
751,CAMERON,Male,East,KARNATAKA,560047,INDIVIDUAL,AADHAR,4.35E+11,Commercial,10,01-01-2021,14-07-2024,01-02-2021,Approved,1460,HEM CHAND,Installation pending
752,MAYRA,Male,East,KARNATAKA,560027,INDIVIDUAL,PAN,5353412,Residential,8,28-04-2021,10-08-2024,28-05-2021,Approved,1311,Sudhanshu Gupta,Installation pending
753,FATIMA,Male,East,KARNATAKA,560056,INDIVIDUAL,VOTER_ID,88980,Commercial,1,24-09-2021,31-01-2022,24-10-2021,Approved,1460,HEM CHAND,Installation pending
754,SUSIE,Male,East,KARNATAKA,560017,JOINT,AADHAR,8.17E+11,Residential,2,05-10-2021,30-06-2024,05-11-2021,Connection Released,1460,HEM CHAND,Installation completed
755,ANGELINA,Male,East,KARNATAKA,560027,JOINT,AADHAR,9.99E+11,Residential,11,28-01-2021,17-12-2024,28-02-2021,Connection Released,4510,VINOD GUPTA,Installation completed
756,MARION,Male,East,KARNATAKA,560029,INDIVIDUAL,PASSPORT,528364077,Commercial,9,14-04-2021,30-06-2024,14-05-2021,Connection Released,1678,Manoj Pandey,Installation completed
757,PAIGE,Male,East,KARNATAKA,560025,JOINT,PASSPORT,470290799,Commercial,3,18-08-2021,26-12-2024,18-09-2021,Approved,2456,RAHUL SINGH,Installation pending
758,SERENA,Male,East,KARNATAKA,560056,INDIVIDUAL,VOTER_ID,85897,Commercial,5,24-12-2021,21-04-2024,24-01-2022,Approved,2456,RAHUL SINGH,Installation pending
759,CANDACE,Male,East,KARNATAKA,560007,INDIVIDUAL,AADHAR,5.87E+11,Commercial,8,09-01-2021,07-10-2024,09-02-2021,Connection Released,1460,HEM CHAND,Installation completed
760,HÉLÈNE,Male,East,KARNATAKA,560029,INDIVIDUAL,AADHAR,3.13E+11,Residential,8,15-01-2021,20-10-2024,15-02-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
761,WILLIE,Male,East,KARNATAKA,560006,INDIVIDUAL,VOTER_ID,82932,Commercial,11,19-05-2021,25-11-2024,19-06-2021,Connection Released,1678,Manoj Pandey,Installation completed
762,DALE,Male,East,KARNATAKA,560055,INDIVIDUAL,PAN,3244290,Commercial,1,29-11-2021,19-02-2024,29-12-2021,Connection Released,4510,VINOD GUPTA,Installation completed
763,IRA,Male,East,KARNATAKA,560048,INDIVIDUAL,VOTER_ID,99603,Residential,11,15-03-2021,26-10-2024,15-04-2021,Connection Released,1460,HEM CHAND,Installation completed
764,RUDY,Male,East,KARNATAKA,560062,INDIVIDUAL,PAN,6464858,Commercial,3,19-05-2021,02-06-2024,19-06-2021,Approved,1678,Manoj Pandey,Installation pending
765,NICKY,Male,East,KARNATAKA,560023,INDIVIDUAL,PAN,4958507,Residential,5,24-01-2021,23-06-2024,24-02-2021,Approved,1460,HEM CHAND,Installation pending
766,MARA,Male,East,KARNATAKA,560049,JOINT,AADHAR,9.51E+11,Commercial,9,06-08-2021,28-02-2024,06-09-2021,Approved,4510,VINOD GUPTA,Installation pending
767,MAURICIO,Male,East,KARNATAKA,560055,JOINT,VOTER_ID,90574,Commercial,1,20-08-2021,09-10-2024,20-09-2021,Approved,1311,Sudhanshu Gupta,Installation pending
768,GORDON,Male,East,KARNATAKA,560030,INDIVIDUAL,AADHAR,1.59E+11,Residential,5,28-07-2021,15-03-2024,28-08-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
769,SHELLEY,Male,East,KARNATAKA,560012,INDIVIDUAL,PAN,2469118,Residential,1,19-10-2021,15-03-2024,19-11-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
770,MARI,Male,East,KARNATAKA,560047,INDIVIDUAL,PAN,4726801,Residential,9,27-01-2021,10-01-2022,27-02-2021,Connection Released,2456,RAHUL SINGH,Installation completed
771,JEANNIE,Male,East,KARNATAKA,560021,INDIVIDUAL,PASSPORT,761483902,Residential,2,28-07-2021,02-03-2024,28-08-2021,Approved,1311,Sudhanshu Gupta,Installation pending
772,FIONA,Male,East,KARNATAKA,560052,INDIVIDUAL,AADHAR,9.47E+11,Commercial,2,09-01-2021,03-03-2024,09-02-2021,Approved,1460,HEM CHAND,Installation pending
773,RUBY,Male,East,KARNATAKA,560018,INDIVIDUAL,PASSPORT,863778477,Commercial,8,17-10-2021,07-12-2024,17-11-2021,Connection Released,1460,HEM CHAND,Installation completed
774,FRANKLIN,Male,East,KARNATAKA,560030,INDIVIDUAL,PASSPORT,494017099,Commercial,1,27-04-2021,17-07-2024,27-05-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
775,KELSEY,Male,East,KARNATAKA,560065,INDIVIDUAL,VOTER_ID,86412,Commercial,11,24-02-2021,25-03-2024,24-03-2021,Connection Released,1678,Manoj Pandey,Installation completed
776,DAMON,Male,East,KARNATAKA,560003,INDIVIDUAL,VOTER_ID,74310,Residential,3,09-06-2021,02-02-2024,09-07-2021,Connection Released,2456,RAHUL SINGH,Installation completed
777,TONYA,Male,East,KARNATAKA,560046,INDIVIDUAL,PAN,5910111,Commercial,10,24-12-2021,28-07-2024,24-01-2022,Connection Released,2456,RAHUL SINGH,Installation completed
778,NEAL,Male,East,KARNATAKA,560064,INDIVIDUAL,PASSPORT,921427315,Residential,12,02-12-2021,21-05-2024,02-01-2022,Approved,1460,HEM CHAND,Installation pending
779,JODY,Male,East,KARNATAKA,560003,INDIVIDUAL,VOTER_ID,72995,Commercial,11,02-08-2021,24-07-2024,02-09-2021,Approved,1311,Sudhanshu Gupta,Installation pending
780,ALINA,Male,East,KARNATAKA,560034,JOINT,AADHAR,6.38E+11,Commercial,6,05-06-2021,09-09-2024,05-07-2021,Approved,4510,VINOD GUPTA,Installation pending
781,GERALDINE,Male,East,KARNATAKA,560047,JOINT,PAN,4139282,Commercial,11,08-06-2021,06-11-2024,08-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
782,MOHAMMAD,Male,East,KARNATAKA,560005,INDIVIDUAL,AADHAR,4.53E+11,Residential,2,19-03-2021,28-08-2024,19-04-2021,Connection Released,1460,HEM CHAND,Installation completed
783,DENIS,Male,East,KARNATAKA,560030,INDIVIDUAL,PAN,2333105,Commercial,7,29-04-2021,10-05-2024,29-05-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
784,GILLIAN,Male,East,KARNATAKA,560048,INDIVIDUAL,PAN,9267997,Commercial,5,13-12-2021,17-08-2024,13-01-2022,Connection Released,1678,Manoj Pandey,Installation completed
785,MARIANA,Male,East,KARNATAKA,560062,INDIVIDUAL,VOTER_ID,78941,Commercial,11,16-05-2021,02-11-2024,16-06-2021,Approved,1311,Sudhanshu Gupta,Installation pending
786,KENDRA,Male,East,KARNATAKA,560014,INDIVIDUAL,AADHAR,1.82E+11,Residential,5,25-12-2021,20-07-2024,25-01-2022,Approved,2456,RAHUL SINGH,Installation pending
787,MIKEY,Male,East,KARNATAKA,560063,INDIVIDUAL,PASSPORT,455374951,Commercial,7,02-10-2021,11-12-2024,02-11-2021,Connection Released,1460,HEM CHAND,Installation completed
788,DANIELLA,Male,East,KARNATAKA,560045,INDIVIDUAL,PAN,1577303,Residential,5,21-08-2021,06-06-2024,21-09-2021,Connection Released,1460,HEM CHAND,Installation completed
789,KING,Male,East,KARNATAKA,560002,INDIVIDUAL,AADHAR,5.93E+11,Residential,7,21-10-2021,16-03-2024,21-11-2021,Connection Released,1460,HEM CHAND,Installation completed
790,OWEN,Male,East,KARNATAKA,560037,JOINT,PASSPORT,85328917,Commercial,12,23-02-2021,15-07-2024,23-03-2021,Approved,1678,Manoj Pandey,Installation pending
791,LUCIA,Male,East,KARNATAKA,560025,INDIVIDUAL,AADHAR,7.74E+11,Commercial,6,01-03-2021,08-09-2024,01-04-2021,Approved,2456,RAHUL SINGH,Installation pending
792,BECCA,Male,East,KARNATAKA,560017,INDIVIDUAL,PAN,4574030,Residential,4,08-10-2021,29-11-2024,08-11-2021,Approved,4510,VINOD GUPTA,Installation pending
793,DANI,Male,East,KARNATAKA,560034,INDIVIDUAL,AADHAR,7.34E+11,Commercial,5,30-01-2021,04-11-2024,28-02-2021,Approved,2456,RAHUL SINGH,Installation pending
794,CASSIE,Male,East,KARNATAKA,560009,INDIVIDUAL,PASSPORT,649571086,Commercial,8,08-03-2021,29-01-2022,08-04-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
795,ELISABETH,Male,East,KARNATAKA,560030,INDIVIDUAL,AADHAR,3.90E+11,Residential,11,24-01-2021,30-06-2024,24-02-2021,Connection Released,2456,RAHUL SINGH,Installation completed
796,FABIÁN,Male,East,KARNATAKA,560036,INDIVIDUAL,AADHAR,7.28E+11,Commercial,4,28-08-2021,17-02-2024,28-09-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
797,DAMIEN,Male,East,KARNATAKA,560062,INDIVIDUAL,PASSPORT,310750498,Commercial,6,12-01-2021,14-12-2024,12-02-2021,Approved,4510,VINOD GUPTA,Installation pending
798,PATTI,Male,East,KARNATAKA,560054,INDIVIDUAL,PASSPORT,744423844,Commercial,1,03-02-2021,13-01-2022,03-03-2021,Approved,1460,HEM CHAND,Installation pending
799,CAROLE,Male,East,KARNATAKA,560005,INDIVIDUAL,AADHAR,8.48E+11,Commercial,9,24-11-2021,23-02-2024,24-12-2021,Connection Released,1678,Manoj Pandey,Installation completed
800,CELESTE,Male,East,KARNATAKA,560016,INDIVIDUAL,PAN,9563287,Residential,5,27-05-2021,22-08-2024,27-06-2021,Connection Released,2456,RAHUL SINGH,Installation completed
801,SHERYL,Male,East,KARNATAKA,560050,INDIVIDUAL,PAN,5583393,Commercial,6,14-06-2021,22-07-2024,14-07-2021,Connection Released,2456,RAHUL SINGH,Installation completed
802,KARIN,Male,East,KARNATAKA,560059,INDIVIDUAL,PAN,4502652,Residential,2,10-07-2021,20-10-2024,10-08-2021,Connection Released,2456,RAHUL SINGH,Installation completed
803,DARA,Male,East,KARNATAKA,560049,JOINT,PAN,5554811,Residential,1,31-12-2021,23-11-2024,31-01-2022,Connection Released,1678,Manoj Pandey,Installation completed
804,MILLIE,Male,East,KARNATAKA,560022,JOINT,VOTER_ID,71702,Commercial,7,02-06-2021,19-06-2024,02-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
805,BELINDA,Male,East,KARNATAKA,560040,INDIVIDUAL,AADHAR,7.54E+11,Commercial,1,28-04-2021,03-02-2024,28-05-2021,Approved,2456,RAHUL SINGH,Installation pending
806,LOURDES,Male,East,KARNATAKA,560003,INDIVIDUAL,PAN,6702456,Commercial,5,31-08-2021,23-01-2022,30-09-2021,Approved,2456,RAHUL SINGH,Installation pending
807,WINNIE,Male,East,KARNATAKA,560054,INDIVIDUAL,PASSPORT,538000653,Residential,5,11-04-2021,13-06-2024,11-05-2021,Approved,1311,Sudhanshu Gupta,Installation pending
808,LESLEY,Male,East,KARNATAKA,560037,INDIVIDUAL,PASSPORT,831821408,Commercial,6,30-05-2021,29-09-2024,30-06-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
809,LOUIE,Male,East,KARNATAKA,560037,INDIVIDUAL,VOTER_ID,75586,Commercial,7,17-11-2021,01-11-2024,17-12-2021,Connection Released,1678,Manoj Pandey,Installation completed
810,LA,Male,East,KARNATAKA,560021,INDIVIDUAL,PAN,1455592,Residential,5,31-05-2021,09-04-2024,30-06-2021,Connection Released,1678,Manoj Pandey,Installation completed
811,FAITH,Male,East,KARNATAKA,560023,INDIVIDUAL,PASSPORT,142742728,Residential,5,16-09-2021,29-06-2024,16-10-2021,Approved,4510,VINOD GUPTA,Installation pending
812,ALISSA,Male,East,KARNATAKA,560015,INDIVIDUAL,AADHAR,3.08E+11,Residential,1,17-03-2021,25-03-2024,17-04-2021,Approved,2456,RAHUL SINGH,Installation pending
813,MEL,Male,East,KARNATAKA,560003,JOINT,VOTER_ID,71774,Residential,11,26-11-2021,03-12-2024,26-12-2021,Connection Released,2456,RAHUL SINGH,Installation completed
814,ALFREDO,Male,East,KARNATAKA,560054,INDIVIDUAL,AADHAR,1.12E+11,Residential,11,21-03-2021,21-02-2024,21-04-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
815,DIANNE,Male,East,KARNATAKA,560020,INDIVIDUAL,PASSPORT,865794211,Residential,9,07-09-2021,05-03-2024,07-10-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
816,LISSETTE,Male,East,KARNATAKA,560009,INDIVIDUAL,VOTER_ID,89130,Commercial,9,20-09-2021,15-08-2024,20-10-2021,Connection Released,1678,Manoj Pandey,Installation completed
817,MARIBEL,Male,East,KARNATAKA,560008,INDIVIDUAL,PAN,8395520,Commercial,11,25-10-2021,23-12-2024,25-11-2021,Connection Released,2456,RAHUL SINGH,Installation completed
818,NICOLA,Male,East,KARNATAKA,560021,INDIVIDUAL,PAN,8411110,Commercial,7,21-11-2021,19-11-2024,21-12-2021,Approved,2456,RAHUL SINGH,Installation pending
819,YOUNG,Male,East,KARNATAKA,560059,INDIVIDUAL,AADHAR,6.71E+11,Commercial,7,05-04-2021,12-10-2024,05-05-2021,Approved,1460,HEM CHAND,Installation pending
820,CRISTIAN,Male,East,KARNATAKA,560063,INDIVIDUAL,PAN,7421638,Residential,8,17-01-2021,22-09-2024,17-02-2021,Approved,1311,Sudhanshu Gupta,Installation pending
821,LYNNE,Male,East,KARNATAKA,560045,INDIVIDUAL,PASSPORT,41505946,Commercial,3,02-04-2021,23-08-2024,02-05-2021,Approved,4510,VINOD GUPTA,Installation pending
822,LORETTA,Male,East,KARNATAKA,560056,INDIVIDUAL,PASSPORT,80948006,Commercial,2,19-01-2021,02-01-2022,19-02-2021,Connection Released,1678,Manoj Pandey,Installation completed
823,YAEL,Male,East,KARNATAKA,560010,INDIVIDUAL,AADHAR,6.12E+11,Residential,9,26-09-2021,08-05-2024,26-10-2021,Connection Released,2456,RAHUL SINGH,Installation completed
824,CODY,Male,East,KARNATAKA,560052,INDIVIDUAL,PAN,7167157,Commercial,7,02-05-2021,25-08-2024,02-06-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
825,TRISHA,Male,East,KARNATAKA,560039,INDIVIDUAL,PAN,4372705,Residential,2,15-10-2021,07-04-2024,15-11-2021,Approved,1678,Manoj Pandey,Installation pending
826,TANISHA,Male,East,KARNATAKA,560040,INDIVIDUAL,AADHAR,1.11E+11,Commercial,3,12-12-2021,22-10-2024,12-01-2022,Approved,1460,HEM CHAND,Installation pending
827,ROCHELLE,Male,East,KARNATAKA,560056,JOINT,VOTER_ID,85921,Residential,2,23-05-2021,12-11-2024,23-06-2021,Connection Released,1678,Manoj Pandey,Installation completed
828,GLEN,Male,East,KARNATAKA,560048,INDIVIDUAL,PAN,6557594,Residential,12,29-01-2021,28-05-2024,28-02-2021,Connection Released,1460,HEM CHAND,Installation completed
829,MAY,Male,East,KARNATAKA,560009,INDIVIDUAL,VOTER_ID,85335,Commercial,2,09-09-2021,04-08-2024,09-10-2021,Connection Released,1678,Manoj Pandey,Installation completed
830,HOPE,Male,East,KARNATAKA,560024,INDIVIDUAL,AADHAR,6.38E+11,Residential,10,15-02-2021,12-11-2024,15-03-2021,Connection Released,2456,RAHUL SINGH,Installation completed
831,NIGEL,Male,East,KARNATAKA,560021,INDIVIDUAL,PASSPORT,38186930,Commercial,7,15-02-2021,27-10-2024,15-03-2021,Connection Released,1460,HEM CHAND,Installation completed
832,GEORGIA,Male,East,KARNATAKA,560013,INDIVIDUAL,AADHAR,2.26E+11,Commercial,4,17-09-2021,06-05-2024,17-10-2021,Approved,4510,VINOD GUPTA,Installation pending
833,ANTON,Male,East,KARNATAKA,560019,INDIVIDUAL,PAN,6617130,Residential,6,03-06-2021,03-07-2024,03-07-2021,Approved,4510,VINOD GUPTA,Installation pending
834,LOIS,Male,East,KARNATAKA,560048,INDIVIDUAL,PASSPORT,12894590,Commercial,9,03-03-2021,03-04-2024,03-04-2021,Approved,4510,VINOD GUPTA,Installation pending
835,AMIR,Male,East,KARNATAKA,560034,INDIVIDUAL,VOTER_ID,97571,Commercial,3,15-06-2021,15-07-2024,15-07-2021,Approved,1460,HEM CHAND,Installation pending
836,KRISTI,Male,East,KARNATAKA,560036,INDIVIDUAL,PAN,7851899,Residential,9,10-12-2021,17-08-2024,10-01-2022,Connection Released,1460,HEM CHAND,Installation completed
837,DOLORES,Male,East,KARNATAKA,560054,INDIVIDUAL,AADHAR,8.86E+11,Commercial,11,02-02-2021,09-01-2022,02-03-2021,Connection Released,4510,VINOD GUPTA,Installation completed
838,ELEANOR,Male,East,KARNATAKA,560040,INDIVIDUAL,AADHAR,3.86E+11,Residential,10,03-02-2021,19-11-2024,03-03-2021,Connection Released,2456,RAHUL SINGH,Installation completed
839,WESLEY,Male,East,KARNATAKA,560045,JOINT,VOTER_ID,84437,Commercial,1,17-07-2021,24-12-2024,17-08-2021,Approved,1678,Manoj Pandey,Installation pending
840,LUISA,Male,East,KARNATAKA,560059,INDIVIDUAL,AADHAR,2.74E+11,Residential,8,09-12-2021,04-03-2024,09-01-2022,Approved,1460,HEM CHAND,Installation pending
841,AIDA,Male,East,KARNATAKA,560047,INDIVIDUAL,AADHAR,1.69E+11,Commercial,9,07-11-2021,13-10-2024,07-12-2021,Connection Released,2456,RAHUL SINGH,Installation completed
842,LEONARDO,Male,East,KARNATAKA,560038,INDIVIDUAL,PAN,6028335,Residential,5,19-10-2021,12-08-2024,19-11-2021,Approved,1460,HEM CHAND,Installation pending
843,ISRAEL,Male,East,KARNATAKA,560064,INDIVIDUAL,VOTER_ID,94867,Commercial,8,24-11-2021,22-07-2024,24-12-2021,Approved,1311,Sudhanshu Gupta,Installation pending
844,NOELLE,Male,East,KARNATAKA,560003,INDIVIDUAL,VOTER_ID,99486,Commercial,10,04-02-2021,10-02-2024,04-03-2021,Approved,1678,Manoj Pandey,Installation pending
845,PRINCE,Male,East,KARNATAKA,560052,INDIVIDUAL,PAN,8809938,Commercial,6,13-09-2021,06-06-2024,13-10-2021,Approved,2456,RAHUL SINGH,Installation pending
846,ANTOINE,Male,East,KARNATAKA,560019,INDIVIDUAL,PAN,1551438,Commercial,6,17-06-2021,22-12-2024,17-07-2021,Connection Released,2456,RAHUL SINGH,Installation completed
847,ERNEST,Male,East,KARNATAKA,560059,INDIVIDUAL,AADHAR,3.16E+11,Residential,9,25-02-2021,22-08-2024,25-03-2021,Connection Released,4510,VINOD GUPTA,Installation completed
848,REGINALD,Male,East,KARNATAKA,560058,INDIVIDUAL,AADHAR,4.95E+11,Commercial,3,02-01-2021,11-08-2024,02-02-2021,Connection Released,4510,VINOD GUPTA,Installation completed
849,EDDY,Male,East,KARNATAKA,560053,INDIVIDUAL,AADHAR,5.04E+11,Residential,2,12-07-2021,16-11-2024,12-08-2021,Approved,1460,HEM CHAND,Installation pending
850,HUGO,Male,East,KARNATAKA,560063,INDIVIDUAL,VOTER_ID,97291,Residential,3,22-06-2021,17-05-2024,22-07-2021,Approved,1460,HEM CHAND,Installation pending
851,JIN,Male,East,KARNATAKA,560041,INDIVIDUAL,PAN,9301659,Commercial,9,28-06-2021,07-02-2024,28-07-2021,Connection Released,4510,VINOD GUPTA,Installation completed
852,MAURA,Male,East,KARNATAKA,560033,INDIVIDUAL,VOTER_ID,87304,Residential,4,21-04-2021,25-11-2024,21-05-2021,Connection Released,4510,VINOD GUPTA,Installation completed
853,GIL,Male,East,KARNATAKA,560018,JOINT,PAN,8167706,Commercial,4,24-06-2021,13-10-2024,24-07-2021,Connection Released,1460,HEM CHAND,Installation completed
854,MALCOLM,Male,East,KARNATAKA,560047,INDIVIDUAL,VOTER_ID,77701,Residential,8,09-08-2021,06-02-2024,09-09-2021,Connection Released,1678,Manoj Pandey,Installation completed
855,LIAM,Male,East,KARNATAKA,560059,INDIVIDUAL,VOTER_ID,95071,Commercial,10,06-10-2021,23-07-2024,06-11-2021,Connection Released,4510,VINOD GUPTA,Installation completed
856,BLAIR,Male,East,KARNATAKA,560030,INDIVIDUAL,PAN,2400179,Commercial,3,10-01-2021,28-05-2024,10-02-2021,Approved,2456,RAHUL SINGH,Installation pending
857,MIRANDA,Male,East,KARNATAKA,560021,INDIVIDUAL,VOTER_ID,98649,Commercial,4,06-05-2021,13-02-2024,06-06-2021,Approved,2456,RAHUL SINGH,Installation pending
858,ARIANA,Male,East,KARNATAKA,560014,INDIVIDUAL,VOTER_ID,88861,Residential,11,22-11-2021,05-06-2024,22-12-2021,Approved,1460,HEM CHAND,Installation pending
859,ABRAHAM,Male,East,KARNATAKA,560044,INDIVIDUAL,VOTER_ID,74331,Commercial,6,22-07-2021,06-09-2024,22-08-2021,Approved,1311,Sudhanshu Gupta,Installation pending
